global_step,eval/winrate,episode/total_reward,episode/length,worker/entropy,worker/intrinsic_reward,worker/advantage,manager/cosines,manager/advantage,loss/total,loss/worker,loss/manager,loss/value_worker,loss/value_manager,ppg/aux_value_worker,charts/learning_rate,charts/steps_per_sec,charts/episode_reward/WinLossRewardFunction,charts/episode_reward/ResourceGatherRewardFunction,charts/episode_reward/ProduceWorkerRewardFunction,charts/episode_reward/ProduceBuildingRewardFunction,charts/episode_reward/AttackRewardFunction,charts/episode_reward/ProduceCombatUnitRewardFunction
14196000.0,,,,0.0011459357338026166,0.027901846915483475,-1.668930060816365e-08,0.05005442723631859,3.5762788286319847e-09,0.6292498111724854,-2.312222568434663e-05,-0.057002659887075424,0.18654760718345642,0.3856878876686096,,0.00039834612026329525,,,,,,,
14234400.0,,34.0,912.0,,,,,,,,,,,,,,-1.0,34.0,17.0,0.0,3.0,0.0
14335200.0,,,,,,,,,,,,,,,,1626.136446685702,,,,,,
14467200.0,,88.2,1364.0,,,,,,,,,,,,,,-1.0,62.0,19.0,1.0,7.0,5.0
14522400.0,,,,0.001020068651996553,-0.04525922238826752,1.0331471678171056e-08,-0.07517844438552856,-6.357828929992593e-09,0.9710522294044495,7.202779670478776e-05,-0.026055704802274704,0.270293265581131,0.6747854948043823,,0.00039826932777050614,,,,,,,
14606400.0,,,,0.001285532838664949,-0.017956316471099854,0.0,0.03249679505825043,-4.76837147544984e-09,2.1202118396759033,-0.0003269971639383584,-0.01586776413023472,0.8698098063468933,1.234220027923584,,0.0003982492846978764,,,,,,,
14666400.0,,,,,,,,,,,,,,,,1627.0095758416485,,,,,,
14721600.0,,,,0.001234410796314478,-0.019160810858011246,-9.934107758624577e-09,-0.02087852545082569,-1.3510386587256562e-08,0.6993694305419922,7.905066740931943e-05,-0.01428226474672556,0.21307526528835297,0.4721032977104187,,0.0003982216105229917,,,,,,,
14762400.0,,,,0.001483697211369872,-0.09080406278371811,-2.98023217215615e-10,-0.1301339715719223,-1.7285348263840206e-08,1.2931935787200928,-0.00012621015775948763,-0.07904286682605743,0.39414894580841064,0.8198904395103455,,0.00039821175752289455,,,,,,,
14824800.0,,75.2,1245.0,,,,,,,,,,,,,,-1.0,57.0,20.0,1.0,6.0,3.0
14940000.0,,,,,,,,,,,,,,,,1627.65474993362,,,,,,
15050400.0,,,,0.0010162977268919349,0.037122152745723724,-4.371007555903361e-09,0.025554047897458076,-1.19209286886246e-09,0.9953153133392334,-6.0364593082340434e-05,-0.032795436680316925,0.34952205419540405,0.6129476428031921,,0.0003981414374926415,,,,,,,
15062400.0,,135.2,1343.0,,,,,,,,,,,,,,-1.0,63.0,22.0,1.0,54.0,4.0
15072000.0,,,,,,,,,,,,,,,,1611.2874640418584,,,,,,
15182400.0,,,,0.0017422662349417806,0.049979474395513535,3.9736430812453705e-10,0.05755440518260002,-9.139379031353201e-09,1.087459921836853,-0.00024216657038778067,-0.031279753893613815,0.34968313574790955,0.706272304058075,,0.00039810875711407233,,,,,,,
15196800.0,,90.2,1303.0,,,,,,,,,,,,,,-1.0,60.0,19.0,1.0,11.0,5.0
15292800.0,,,,0.0012798215029761195,0.00938054546713829,2.38418573772492e-09,0.061637211591005325,-1.9868215961338365e-09,0.9745493531227112,0.00017211996600963175,-0.03372452035546303,0.32344844937324524,0.6175612807273865,,0.00039808120710622827,,,,,,,
15307200.0,,,,,,,,,,,,,,,,1611.6841190338912,,,,,,
15451200.0,,,,0.0012533679837360978,-0.02477209083735943,2.8610230629055877e-08,-0.021127644926309586,2.1855037779516806e-09,1.124945044517517,-1.6317853805958293e-05,0.027497276663780212,0.4367823898792267,0.7156561017036438,,0.00039804133313377173,,,,,,,
15631200.0,,,,0.0012296102941036224,-0.03988901898264885,6.357828929992593e-09,-0.03105207532644272,-5.9604645663569045e-09,1.0200811624526978,-4.449309199117124e-05,-0.04301249235868454,0.2715718150138855,0.7054646611213684,,0.0003979955273682314,,,,,,,
15664800.0,,92.2,1229.0,,,,,,,,,,,,,,-1.0,63.0,20.0,1.0,9.0,5.0
15724800.0,,122.19999999999999,1384.0,,,,,,,,,,,,,,-1.0,64.0,23.0,1.0,39.0,4.0
15734400.0,,,,0.0009872207883745432,-0.02003602683544159,-5.9604645663569045e-09,-0.02321759983897209,-2.1855037779516806e-09,1.0955913066864014,-0.00013978655624669045,-0.11410755664110184,0.37788793444633484,0.6034659147262573,,0.00039796902822153586,,,,,,,
15835200.0,,,,0.0010020490735769272,-0.004453972913324833,1.390775050680304e-09,0.030726682394742966,3.5762788286319847e-09,1.0779937505722046,2.4605144062661566e-05,-0.013733575120568275,0.3338213860988617,0.7304734587669373,,0.0003979429784982363,,,,,,,
15900000.0,,,,0.0013089056592434645,-0.010638458654284477,2.592802061940347e-08,-0.01099339034408331,1.9868215406226852e-10,2.3574724197387695,-0.00021096234559081495,-0.001336109358817339,1.1926562786102295,1.163282036781311,,0.0003979261451980924,,,,,,,
16036800.0,,78.2,1379.0,,,,,,,,,,,,,,-1.0,40.0,16.0,1.0,34.0,2.0
16089600.0,,23.200000000000003,1130.0,,,,,,,,,,,,,,-1.0,27.0,12.0,1.0,4.0,0.0
16240800.0,,62.2,853.0,,,,,,,,,,,,,,-1.0,37.0,13.0,1.0,24.0,2.0
16250400.0,,72.2,934.0,,,,,,,,,,,,,,1.0,23.0,11.0,1.0,18.0,0.0
16346400.0,,,,0.0013713323278352618,-0.03553525730967522,-2.781550101360608e-09,-0.07650955766439438,1.5894572324981482e-09,0.83467698097229,8.785486716078594e-05,-0.02649643085896969,0.2839805781841278,0.5243015885353088,,0.00039780833196286836,,,,,,,
16353600.0,,88.2,1306.0,,,,,,,,,,,,,,-1.0,59.0,18.0,1.0,11.0,5.0
16440000.0,,,,,,,,,,,,,,,,1612.0897950828407,,,,,,
16447200.0,,,,0.0012595719890668988,-0.03919675201177597,7.947286384535346e-09,-0.07884182035923004,4.76837147544984e-09,1.012678861618042,-0.00019514819723553956,-0.007044202648103237,0.3477770984172821,0.6576750874519348,,0.00039778128185573595,,,,,,,
16485600.0,,78.2,1074.0,,,,,,,,,,,,,,-1.0,45.0,19.0,1.0,26.0,2.0
16492800.0,,110.19999999999999,1123.0,,,,,,,,,,,,,,-1.0,52.0,15.0,1.0,43.0,5.0
16495200.0,,135.2,870.0,,,,,,,,,,,,,,1.0,53.0,16.0,1.0,30.0,4.0
16495200.0,,,,0.0011961323907598853,-0.0060813045129179955,3.874302212381053e-09,-0.03219631314277649,6.95387525340152e-09,1.2358412742614746,-2.0658320863731205e-05,-0.019823336973786354,0.40500956773757935,0.8109995126724243,,0.00039776834297551036,,,,,,,
16552800.0,,84.2,1364.0,,,,,,,,,,,,,,-1.0,58.0,21.0,1.0,9.0,4.0
16648800.0,,,,0.0010789752705022693,-0.0064002652652561665,5.364418242947977e-09,-0.01573110558092594,-5.563100202721216e-09,1.2022700309753418,-5.3768580983160064e-05,-0.015133333392441273,0.4268925189971924,0.7602012157440186,,0.00039772668768090034,,,,,,,
16910400.0,,87.2,568.0,,,,,,,,,,,,,,1.0,32.0,11.0,1.0,16.0,2.0
16941600.0,,17.0,465.0,,,,,,,,,,,,,,-1.0,25.0,8.0,5.0,3.0,0.0
16992000.0,,85.2,1392.0,,,,,,,,,,,,,,-1.0,59.0,21.0,1.0,9.0,4.0
17068800.0,,97.2,1455.0,,,,,,,,,,,,,,-1.0,64.0,23.0,1.0,14.0,4.0
17212800.0,,47.000000000000014,1010.0,,,,,,,,,,,,,,-1.0,43.0,16.0,5.0,3.0,1.0
17248800.0,,,,,,,,,,,,,,,,1613.7384736409933,,,,,,
17270400.0,,134.2,806.0,,,,,,,,,,,,,,1.0,50.0,14.0,1.0,30.0,5.0
17407200.0,,93.4,1116.0,,,,,,,,,,,,,,-1.0,67.0,19.0,2.0,7.0,5.0
17541600.0,,,,0.0012926801573485136,0.03890756145119667,-9.934107758624577e-09,0.029293932020664215,-3.5762788286319847e-09,1.306510329246521,0.000306516740238294,-0.08296354115009308,0.379331111907959,0.8445351123809814,,0.0003974770025163346,,,,,,,
17560800.0,,,,,,,,,,,,,,,,1614.4598959037519,,,,,,
17568000.0,,,,,,,,,,,,,,,,1614.4373517428307,,,,,,
17584800.0,,,,,,,,,,,,,,,,1614.5177756748553,,,,,,
17647200.0,,,,,,,,,,,,,,,,1614.6340656676098,,,,,,
17726400.0,,94.2,1209.0,,,,,,,,,,,,,,-1.0,60.0,19.0,1.0,15.0,5.0
17781600.0,,,,0.0014082486741244793,-0.036576274782419205,-1.172224717294057e-08,-0.06365030258893967,-1.390775050680304e-08,0.9929406642913818,0.00018142898625228554,0.002011691452935338,0.30935585498809814,0.6857919692993164,,0.00039740768348358636,,,,,,,
18038400.0,,,,,,,,,,,,,,,,1615.2924510124817,,,,,,
18045600.0,,164.2,1088.0,,,,,,,,,,,,,,1.0,60.0,21.0,1.0,47.0,4.0
18129600.0,,130.2,762.0,,,,,,,,,,,,,,1.0,47.0,12.0,1.0,31.0,5.0
18139200.0,,121.2,1064.0,,,,,,,,,,,,,,1.0,51.0,17.0,1.0,21.0,3.0
18139200.0,,,,,,,,,,,,,,,,1615.3076560246186,,,,,,
18148800.0,,,,,,,,,,,,,,,,1615.3091004946787,,,,,,
18160800.0,,,,0.00103388587012887,0.02551266923546791,-2.3841858265427618e-08,0.08144152164459229,4.967053879312289e-09,2.132002115249634,-0.0003362837014719844,-0.05625429376959801,0.9581122994422913,1.1173094511032104,,0.00039729626180408004,,,,,,,
18218400.0,,,,0.0008664114866405725,-0.028998197987675667,-1.3510386587256562e-08,-0.024797335267066956,0.0,0.9438949227333069,-0.00015214124869089574,-0.061925627291202545,0.24209420382976532,0.6397315859794617,,0.00039727913374815345,,,,,,,
18244800.0,,123.2,876.0,,,,,,,,,,,,,,1.0,49.0,17.0,1.0,25.0,3.0
18264000.0,,,,0.0008692661649547517,-0.0016127092530950904,-1.0132789718397817e-08,-0.0584440641105175,-1.8278758062706402e-08,1.034263253211975,0.00022101443028077483,-0.0036866364534944296,0.2942245602607727,0.7365817427635193,,0.0003972655360343322,,,,,,,
18297600.0,,72.4,1212.0,,,,,,,,,,,,,,-1.0,57.0,20.0,2.0,7.0,2.0
18316800.0,,140.2,1022.0,,,,,,,,,,,,,,1.0,58.0,20.0,1.0,30.0,3.0
18362400.0,,,,,,,,,,,,,,,,1615.9545759589366,,,,,,
18388800.0,,,,,,,,,,,,,,,,1615.9784116519504,,,,,,
18403200.0,,,,0.0012920197332277894,-0.010516338981688023,5.9604645663569045e-09,0.0024030450731515884,-1.668930060816365e-08,1.1968516111373901,1.1897588592546526e-05,-0.08212725818157196,0.37189874053001404,0.7428503632545471,,0.0003972238195210721,,,,,,,
18434400.0,,103.2,1425.0,,,,,,,,,,,,,,-1.0,68.0,22.0,1.0,13.0,5.0
18434400.0,,,,,,,,,,,,,,,,1616.0477854964502,,,,,,
18460800.0,,73.2,1171.0,,,,,,,,,,,,,,-1.0,54.0,17.0,1.0,6.0,4.0
18748800.0,,,,0.0012383711291477084,-0.06444326043128967,3.1789144649962964e-09,-0.07316301017999649,-6.357828929992593e-09,1.7338124513626099,-0.00018219173944089562,-0.0741746723651886,0.5378695726394653,1.1215983629226685,,0.00039711889516572113,,,,,,,
18760800.0,,35.800000000000004,580.0,,,,,,,,,,,,,,-1.0,35.0,10.0,4.0,6.0,1.0
18760800.0,,,,0.0012809198815375566,-0.07599899172782898,7.549921576810448e-09,-0.1208239495754242,1.19209286886246e-09,2.959592580795288,-9.935005073202774e-05,-0.03290609270334244,1.2330373525619507,1.6935625076293945,,0.0003971152173351519,,,,,,,
18787200.0,,110.19999999999999,1582.0,,,,,,,,,,,,,,-1.0,70.0,22.0,1.0,14.0,6.0
18789600.0,,,,,,,,,,,,,,,,1616.770134824282,,,,,,
18844800.0,,119.2,816.0,,,,,,,,,,,,,,1.0,49.0,17.0,1.0,21.0,3.0
18916800.0,,140.2,1433.0,,,,,,,,,,,,,,-1.0,65.0,23.0,1.0,56.0,4.0
18969600.0,,5.599999999999998,435.0,,,,,,,,,,,,,,-1.0,16.0,7.0,3.0,2.0,0.0
19077600.0,,107.2,1385.0,,,,,,,,,,,,,,-1.0,71.0,24.0,1.0,12.0,5.0
19099200.0,,,,0.0009746758150868118,0.028807390481233597,5.066394859198908e-09,0.036528054624795914,-2.32458123861079e-08,1.311959147453308,-6.267141725402325e-05,-0.0014326608506962657,0.37727946043014526,0.933194100856781,,0.00039701054624345536,,,,,,,
19144800.0,,118.19999999999999,1665.0,,,,,,,,,,,,,,-1.0,52.0,21.0,1.0,57.0,2.0
19236000.0,,,,0.0012799000833183527,-0.05494477599859238,-8.742015111806722e-09,-1.1149446436320432e-05,2.38418573772492e-09,0.96071457862854,9.113727719523013e-05,-0.038032080978155136,0.2668485939502716,0.6559378504753113,,0.0003969677083151349,,,,,,,
19252800.0,,84.00000000000001,880.0,,,,,,,,,,,,,,-1.0,54.0,16.0,5.0,21.0,3.0
19260000.0,,,,,,,,,,,,,,,,1617.5078472418709,,,,,,
19348800.0,,118.19999999999999,1377.0,,,,,,,,,,,,,,-1.0,68.0,21.0,1.0,25.0,6.0
19430400.0,,100.2,1459.0,,,,,,,,,,,,,,-1.0,65.0,24.0,1.0,15.0,4.0
19480800.0,,,,0.0015127883525565267,-0.049643319100141525,1.0331471678171056e-08,-0.06025604531168938,-5.9604643443123e-10,1.1356724500656128,-1.3063485312159173e-05,-0.08250414580106735,0.3654179573059082,0.6877524256706238,,0.0003968902982464676,,,,,,,
19495200.0,,,,,,,,,,,,,,,,1618.3780957241313,,,,,,
19533600.0,,100.2,776.0,,,,,,,,,,,,,,1.0,39.0,14.0,1.0,19.0,2.0
19543200.0,,31.200000000000003,990.0,,,,,,,,,,,,,,-1.0,32.0,15.0,1.0,4.0,0.0
19543200.0,,,,0.0012965231435373425,-0.001325397752225399,-1.19209286886246e-09,-0.012071795761585236,-1.19209286886246e-09,1.315712571144104,-0.0001702626032056287,-0.03365844860672951,0.3541935980319977,0.9277032613754272,,0.0003968704118554306,,,,,,,
19564800.0,,34.2,865.0,,,,,,,,,,,,,,-1.0,25.0,8.0,1.0,13.0,2.0
19764000.0,,,,,,,,,,,,,,,,1618.7422420337616,,,,,,
19821600.0,,99.2,1428.0,,,,,,,,,,,,,,-1.0,66.0,24.0,1.0,13.0,4.0
19922400.0,,84.2,1199.0,,,,,,,,,,,,,,-1.0,59.0,19.0,1.0,6.0,5.0
20006400.0,,122.2,739.0,,,,,,,,,,,,,,1.0,52.0,15.0,1.0,19.0,4.0
20047200.0,,81.2,1130.0,,,,,,,,,,,,,,-1.0,59.0,18.0,1.0,4.0,5.0
20073600.0,,,,0.0010880716145038605,-0.01735541969537735,5.563100202721216e-09,0.006154750939458609,-4.76837147544984e-09,1.1313414573669434,-0.00012151544797234237,-0.014276119880378246,0.36370566487312317,0.7532490491867065,,0.0003966988463401581,,,,,,,
20258400.0,,155.2,1165.0,,,,,,,,,,,,,,1.0,65.0,21.0,1.0,29.0,5.0
20342400.0,,,,,,,,,,,,,,,,1607.623261750673,,,,,,
20400000.0,,,,0.0018393457867205143,-0.011209125630557537,3.1789144649962964e-09,0.024762049317359924,-8.543332263855064e-09,1.4418745040893555,-0.00016385840717703104,-0.04538731276988983,0.44390830397605896,0.9524334073066711,,0.00039659101773690663,,,,,,,
20433600.0,,25.6,495.0,,,,,,,,,,,,,,-1.0,25.0,7.0,3.0,9.0,1.0
20462400.0,,113.19999999999999,1405.0,,,,,,,,,,,,,,-1.0,72.0,22.0,1.0,15.0,6.0
20476800.0,,101.2,1306.0,,,,,,,,,,,,,,-1.0,64.0,21.0,1.0,16.0,5.0
20484000.0,,,,0.0012943142792209983,-0.09419488161802292,5.165735839085528e-09,-0.08123993128538132,-1.19209286886246e-09,0.9702664017677307,0.00027906938339583576,-0.024152830243110657,0.3151710629463196,0.6312345266342163,,0.0003965629905878326,,,,,,,
20515200.0,,,,,,,,,,,,,,,,1608.2426541254952,,,,,,
20565600.0,,160.2,1134.0,,,,,,,,,,,,,,1.0,68.0,21.0,1.0,31.0,5.0
20640000.0,,104.2,1511.0,,,,,,,,,,,,,,-1.0,62.0,19.0,1.0,23.0,5.0
20834400.0,,171.4,1631.0,,,,,,,,,,,,,,-1.0,73.0,27.0,2.0,71.0,5.0
20942400.0,,101.2,1077.0,,,,,,,,,,,,,,-1.0,52.0,15.0,1.0,34.0,5.0
20966400.0,,134.2,1749.0,,,,,,,,,,,,,,-1.0,81.0,27.0,1.0,18.0,7.0
21009600.0,,,,0.0014094249345362186,-0.02878224104642868,-2.38418573772492e-09,-0.027809487655758858,1.5894572324981482e-09,1.0704443454742432,9.401527495356277e-05,0.015978829935193062,0.40283122658729553,0.6837000846862793,,0.0003963850467327793,,,,,,,
21388800.0,,,,,,,,,,,,,,0.4385618269443512,,,,,,,,
21444000.0,,147.2,1704.0,,,,,,,,,,,,,,-1.0,83.0,27.0,1.0,29.0,7.0
21472800.0,,109.2,717.0,,,,,,,,,,,,,,1.0,46.0,15.0,1.0,16.0,3.0
21643200.0,,,,0.001318800263106823,-0.03990437462925911,5.563100202721216e-09,-0.036820124834775925,7.152557657263969e-09,1.1383451223373413,3.124553768429905e-05,-0.057805366814136505,0.3029320240020752,0.7776522636413574,,0.0003961646444016141,,,,,,,
21729600.0,,150.2,894.0,,,,,,,,,,,,,,1.0,56.0,16.0,1.0,38.0,5.0
21739200.0,,,,,,,,,,,,,,,,1612.9801338313623,,,,,,
21756000.0,,105.2,1390.0,,,,,,,,,,,,,,-1.0,71.0,24.0,1.0,10.0,5.0
21811200.0,,,,0.0014877315843477845,-0.07548617571592331,-6.556510889765832e-09,-0.03551396355032921,-2.582867963951685e-08,1.2236734628677368,-0.0001269993226742372,-0.09986959397792816,0.34898602962493896,0.7747058272361755,,0.0003961051247022311,,,,,,,
21895200.0,,181.2,1473.0,,,,,,,,,,,,,,1.0,67.0,22.0,1.0,52.0,5.0
21945600.0,,,,,,,,,,,,,,0.4555451571941376,,,,,,,,
21967200.0,,,,0.0014533192152157426,0.02099539339542389,1.1126200405442432e-08,0.042723529040813446,5.9604645663569045e-09,1.4743026494979858,-0.00017517482046969235,-0.051224615424871445,0.5611222386360168,0.8617950677871704,,0.0003960494514925633,,,,,,,
22039200.0,,,,0.0015577003359794617,-0.024285759776830673,1.5894572324981482e-09,-0.03855565935373306,5.364418242947977e-09,0.9371088147163391,-0.00019960459030698985,-0.030677156522870064,0.29361647367477417,0.6126311421394348,,0.0003960236246957522,,,,,,,
22120800.0,,,,0.0013194858329370618,-0.015325581654906273,-9.53674295089968e-09,0.0631847232580185,1.0728836485895954e-08,1.1414437294006348,0.00011341812933096662,-0.050544433295726776,0.2627640962600708,0.8282618522644043,,0.0003959942539735098,,,,,,,
22219200.0,,94.2,1330.0,,,,,,,,,,,,,,-1.0,64.0,21.0,1.0,9.0,5.0
22226400.0,,118.2,870.0,,,,,,,,,,,,,,1.0,46.0,16.0,1.0,24.0,3.0
22257600.0,,98.4,1224.0,,,,,,,,,,,,,,-1.0,70.0,21.0,2.0,7.0,5.0
22276800.0,,,,0.001961141126230359,-0.011565180495381355,-7.3512396170372085e-09,0.06476540118455887,0.0,1.1069680452346802,0.0001703744346741587,-0.10270347446203232,0.34916526079177856,0.6552894115447998,,0.0003959378073702974,,,,,,,
22288800.0,,,,,,,,,,,,,,,,1614.737411981333,,,,,,
22320000.0,,82.2,1211.0,,,,,,,,,,,,,,-1.0,60.0,21.0,1.0,5.0,4.0
22360800.0,,,,0.0018113987753167748,-0.09491126239299774,-1.5099843153620895e-08,-0.1032712310552597,7.947286162490741e-10,1.2579759359359741,0.0002360042999498546,-0.04431803151965141,0.3846482038497925,0.8292638659477234,,0.0003959072517168615,,,,,,,
22365600.0,,,,0.0016295395325869322,-0.08049437403678894,6.357828929992593e-09,-0.061343755573034286,5.165735839085528e-09,1.1641643047332764,-0.00029606217867694795,0.011082004755735397,0.34791499376296997,0.8270516395568848,,0.00039590550226926676,,,,,,,
22420800.0,,-14.8,420.0,,,,,,,,,,,,,,-1.0,2.0,1.0,1.0,2.0,0.0
22420800.0,,,,0.0008254679851233959,-0.04233331233263016,6.357828929992593e-09,-0.04142843559384346,1.1920929132713809e-08,1.166831135749817,-6.958230369491503e-05,-0.034754812717437744,0.3297920823097229,0.8022229075431824,,0.000395885357126495,,,,,,,
22452000.0,,,,0.0010850676335394382,-0.05952851101756096,-9.139379031353201e-09,-0.0662039965391159,7.549921576810448e-09,1.119330883026123,-0.00017231803212780505,-0.06270305067300797,0.3812006711959839,0.6752657294273376,,0.000395873949178113,,,,,,,
22500000.0,,,,0.0009374496876262128,-0.06770939379930496,5.563100202721216e-09,-0.06100804731249809,8.344650304081824e-09,0.907055139541626,6.73655595164746e-05,-0.008673802018165588,0.280798077583313,0.6176599860191345,,0.0003958563680818744,,,,,,,
22617600.0,,,,0.0012287262361496687,0.003033579559996724,-1.9868215961338365e-09,-0.007650801446288824,-1.2715657859985185e-08,1.1173701286315918,-6.025367838446982e-05,-0.03872844949364662,0.3324111998081207,0.7461825013160706,,0.0003958131386579729,,,,,,,
22632000.0,,95.2,1542.0,,,,,,,,,,,,,,-1.0,65.0,26.0,1.0,12.0,3.0
22677600.0,,158.4,1056.0,,,,,,,,,,,,,,1.0,71.0,19.0,2.0,28.0,5.0
22809600.0,,16.799999999999997,420.0,,,,,,,,,,,,,,-1.0,27.0,7.0,4.0,2.0,0.0
22809600.0,,,,0.0014051722828298807,-0.0568697489798069,-5.563100202721216e-09,-0.09707353264093399,2.38418573772492e-09,1.679491639137268,0.00011024197010556236,-0.006309922784566879,0.49614787101745605,1.1771581172943115,,0.00039574208478229016,,,,,,,
22840800.0,,,,0.0011244879569858313,-0.0861915871500969,7.947286162490741e-10,-0.07368207722902298,1.5894572324981482e-09,1.3180015087127686,4.2091105569852516e-05,-0.0328756719827652,0.40762582421302795,0.8775533437728882,,0.00039573048287043635,,,,,,,
22881600.0,,,,0.001065124524757266,-0.015138072893023491,3.079573218656151e-08,0.006165658123791218,3.1789144649962964e-09,0.9864345788955688,4.616760998032987e-05,-0.051710207015275955,0.29506662487983704,0.6397145986557007,,0.00039571528766665047,,,,,,,
22888800.0,,,,,,,,,,,,,,,,1616.961101490316,,,,,,
22893600.0,,75.2,1127.0,,,,,,,,,,,,,,-1.0,54.0,18.0,1.0,7.0,4.0
22903200.0,,103.2,1417.0,,,,,,,,,,,,,,-1.0,73.0,23.0,1.0,7.0,5.0
22963200.0,,,,,,,,,,,,,,,,1617.1693332859868,,,,,,
22970400.0,,122.19999999999999,1577.0,,,,,,,,,,,,,,-1.0,74.0,24.0,1.0,20.0,6.0
22999200.0,,,,0.0013170897727832198,-0.04225947707891464,-3.973643192267673e-09,-0.025878656655550003,1.2318293940438707e-08,1.2365080118179321,6.83119724271819e-05,-0.0609886571764946,0.3868084251880646,0.7887923717498779,,0.0003956713409045884,,,,,,,
23011200.0,,146.4,1277.0,,,,,,,,,,,,,,1.0,64.0,20.0,2.0,30.0,3.0
23059200.0,,185.2,1074.0,,,,,,,,,,,,,,1.0,63.0,21.0,1.0,61.0,5.0
23148000.0,,,,0.0016760030994191766,-0.05785565823316574,-1.5099843153620895e-08,-0.030661240220069885,-5.9604645663569045e-09,2.033228874206543,-0.0003065984055865556,-0.09342017769813538,0.7580873966217041,1.1814312934875488,,0.00039561541818589085,,,,,,,
23162400.0,,177.2,1091.0,,,,,,,,,,,,,,1.0,60.0,19.0,1.0,58.0,5.0
23198400.0,,,,,,,,,,,,,,,,1617.8722630275104,,,,,,
23320800.0,,132.2,1263.0,,,,,,,,,,,,,,-1.0,63.0,22.0,1.0,47.0,5.0
23330400.0,,129.8,1047.0,,,,,,,,,,,,,,1.0,37.0,12.0,4.0,48.0,3.0
23496000.0,,152.8,1178.0,,,,,,,,,,,,,,1.0,61.0,19.0,4.0,40.0,3.0
23575200.0,,,,,,,,,,,,,,,,1618.8466903279761,,,,,,
23640000.0,,,,0.0012055514380335808,-0.017964452505111694,1.7086664527710127e-08,-0.02996807172894478,7.947286162490741e-10,0.9149852395057678,0.00022435472055803984,-0.020872516557574272,0.2855614721775055,0.6087876558303833,,0.0003954279959464383,,,,,,,
23683200.0,,,,,,,,,,,,,,,,1619.1141776356883,,,,,,
23700000.0,,,,,,,,,,,,,,,,1619.1281836473224,,,,,,
23767200.0,,,,,,,,,,,,,,,,1619.3162346348297,,,,,,
24002400.0,,,,0.001356208580546081,0.015485290437936783,-5.563100202721216e-09,0.007750256452709436,-1.4702479234074417e-08,0.9927294850349426,-0.00011618969438131899,-0.08676847070455551,0.33236512541770935,0.573493242263794,,0.0003952874741692947,,,,,,,
24024000.0,,,,0.0011319320183247328,-0.08888187259435654,-1.9868215961338365e-09,-0.12686114013195038,-8.344650304081824e-09,1.2561111450195312,-9.22859544516541e-05,-0.05472193658351898,0.30841532349586487,0.8928929567337036,,0.00039527903260353696,,,,,,,
24040800.0,,,,0.0010625259019434452,0.01386157888919115,-1.3510386587256562e-08,0.004551742225885391,3.9736430812453705e-10,0.8775514960289001,0.00023377483012154698,0.0011434926418587565,0.288539320230484,0.5904000401496887,,0.00039527246180235266,,,,,,,
24043200.0,,90.4,1463.0,,,,,,,,,,,,,,-1.0,68.0,20.0,2.0,6.0,4.0
24117600.0,,,,,,,,,,,,,,,,1619.9149585356272,,,,,,
24194400.0,,121.2,905.0,,,,,,,,,,,,,,1.0,46.0,16.0,1.0,27.0,3.0
24273600.0,,109.19999999999999,1549.0,,,,,,,,,,,,,,-1.0,70.0,25.0,1.0,14.0,5.0
24278400.0,,,,0.0011478632222861052,-0.07728417217731476,-6.755193293628281e-09,-0.07118089497089386,-3.9736430812453705e-10,1.5333067178726196,3.9811391616240144e-05,0.011251809075474739,0.5775786638259888,0.9670310616493225,,0.00039517905052018586,,,,,,,
24420000.0,,30.200000000000003,868.0,,,,,,,,,,,,,,-1.0,25.0,10.0,1.0,15.0,0.0
24432000.0,,,,0.001230671419762075,-0.018976297229528427,-4.371007555903361e-09,0.021257035434246063,1.5695890809297453e-08,0.985212504863739,0.0002336915349587798,-0.049697864800691605,0.26946699619293213,0.6662936210632324,,0.000395118185069443,,,,,,,
24460800.0,,,,,,,,,,,,,,,,1620.990290033274,,,,,,
24573600.0,,127.4,875.0,,,,,,,,,,,,,,1.0,58.0,16.0,2.0,21.0,3.0
24732000.0,,55.20000000000002,732.0,,,,,,,,,,,,,,-1.0,51.0,13.0,6.0,6.0,1.0
24780000.0,,,,,,,,,,,,,,,,1621.7271780029478,,,,,,
24784800.0,,95.80000000000001,1258.0,,,,,,,,,,,,,,-1.0,57.0,19.0,4.0,31.0,2.0
24888000.0,,,,0.0012336894869804382,-0.04488486796617508,-1.5894572324981482e-09,0.018623458221554756,1.1920929132713809e-08,1.5365314483642578,-0.00013479750487022102,-0.04632507264614105,0.47028088569641113,1.0198029279708862,,0.0003949352795101559,,,,,,,
24928800.0,,,,0.0010660075349733233,0.03077307529747486,1.0728836485895954e-08,0.07514774799346924,6.95387525340152e-10,0.6474813222885132,0.00015454215463250875,0.0008419402875006199,0.20816485583782196,0.4403235912322998,,0.0003949187531333804,,,,,,,
25190400.0,,123.4,732.0,,,,,,,,,,,,,,1.0,52.0,14.0,2.0,25.0,3.0
25392000.0,,199.4,1728.0,,,,,,,,,,,,,,1.0,92.0,31.0,2.0,44.0,3.0
25456800.0,,,,0.0010991597082465887,-0.07354667782783508,3.1789144649962964e-09,-0.04110529646277428,7.947286384535346e-09,0.9916763305664062,5.361672447179444e-05,-0.03986033797264099,0.2600831091403961,0.6917974948883057,,0.0003947024970533258,,,,,,,
25476000.0,,,,,,,,,,,,,,,,1613.957624792102,,,,,,
